event_id,user_id,product_id,event_type,event_timestamp,session_id,device_type,traffic_source,session_duration_seconds
3017536,6701582,244193,purchase,2024-05-10 19:30:19.811527491,609309,mobile,social,198.03
2636744,7794497,721692,purchase,2024-01-16 08:35:15.884948492,176966,mobile,paid_search,1.51
4494305,4239531,682861,page_view,2024-05-07 21:33:02.917305946,585418,mobile,direct,161.11
4926233,8837669,798441,purchase,2024-11-23 02:33:11.105084419,560276,mobile,email,83.32
4872451,5850642,263426,add_to_cart,2023-08-26 11:50:56.168055058,838379,desktop,organic,224.99
5721502,8734398,986803,page_view,2023-09-27 23:22:13.868914843,765368,mobile,paid_search,175.47
7456033,3796526,186917,purchase,2024-06-23 16:59:42.723813295,920785,mobile,paid_search,228.27
5829840,8135538,594875,page_view,2024-10-31 05:04:54.999881983,846615,tablet,social,11.05
8785176,1145087,421194,page_view,2023-05-05 16:03:22.246042013,333517,desktop,direct,73.83
3745461,9791904,302081,begin_checkout,2024-03-13 10:39:34.671644211,146194,mobile,social,146.17
9873977,1542805,707848,page_view,2024-08-07 15:27:59.106983662,397995,tablet,direct,17.91
3651783,8285899,163334,page_view,2024-04-29 11:06:51.584233046,520158,tablet,email,233.68
2961192,4709822,594875,page_view,2024-02-09 16:54:56.536674738,262566,tablet,paid_search,116.56
8467211,3265196,186578,page_view,2024-03-22 19:49:04.468969822,865946,mobile,email,250.8
9965199,9182125,910789,page_view,2023-06-09 01:04:41.939358473,345747,mobile,paid_search,257.25
2205844,4871143,187323,begin_checkout,2024-12-13 04:41:15.607121944,449839,mobile,direct,84.5
6807095,7112715,511376,add_to_cart,2024-01-12 14:26:39.477579117,426179,mobile,organic,128.94
2673475,1408593,864057,add_to_cart,2023-08-15 23:37:13.306081057,331706,mobile,email,212.7
5026475,6102953,602443,page_view,2024-10-18 02:27:25.812403440,402076,desktop,organic,121.38
7281217,8036278,617821,add_to_cart,2023-05-22 21:50:02.126621246,988818,mobile,organic,9.01
5261120,7739799,703591,purchase,2023-08-10 14:21:26.985923529,888908,mobile,paid_search,73.74
4533074,7721630,736402,page_view,2024-04-02 07:13:22.764489889,606661,mobile,paid_search,252.25
4115650,5503624,227954,purchase,2024-01-10 06:34:38.497816563,710430,tablet,direct,92.2
8348240,5644028,951706,page_view,2024-02-09 15:10:20.377733231,834726,mobile,paid_search,116.07
3738233,6295318,347276,page_view,2023-03-16 23:50:03.787113905,410302,mobile,paid_search,83.71
9401374,9151313,310592,add_to_cart,2024-11-08 18:16:06.761298895,573551,desktop,organic,297.27
7827959,4396997,236621,purchase,2024-12-18 19:39:32.671164513,886700,mobile,paid_search,1.31
7699134,5794768,531554,purchase,2023-05-15 15:50:38.920032024,535082,mobile,social,93.4
8138590,7589704,636561,add_to_cart,2023-05-02 06:08:10.155170202,382167,mobile,organic,256.01
2350038,6923421,906212,page_view,2024-01-22 08:55:42.499239683,439915,tablet,social,167.6
3117785,8772113,206846,page_view,2023-10-21 17:28:49.963176012,147566,mobile,direct,95.84
2036616,5245752,249727,page_view,2024-09-26 03:21:45.821030378,383455,desktop,paid_search,74.93
3621849,6215191,589943,page_view,2023-07-18 18:11:31.454036474,529093,mobile,organic,230.34
9194442,9389257,228053,page_view,2023-10-07 07:30:08.950166464,725930,mobile,organic,61.66
6043043,7988449,951659,add_to_cart,2023-03-15 21:02:57.200632334,997747,mobile,paid_search,214.07
4861379,3892038,861689,page_view,2024-10-15 11:01:13.176552296,861681,tablet,paid_search,180.35
3521797,8854895,617763,page_view,2023-04-06 01:40:53.749851704,944929,mobile,organic,38.72
2615228,5595914,525664,begin_checkout,2023-11-28 08:24:54.924576759,198194,mobile,email,85.15
7682421,3074947,378967,page_view,2023-10-25 04:13:16.726289988,459187,mobile,organic,241.87
3049451,5428825,118868,add_to_cart,2024-04-30 10:54:41.282321692,601185,desktop,email,34.0
4680904,1832732,158401,add_to_cart,2023-05-04 21:20:50.618852615,482278,mobile,organic,21.49
9553455,1289318,223412,page_view,2023-09-21 01:41:30.378785372,813826,mobile,organic,72.59
9432048,2298870,223786,add_to_cart,2023-07-19 20:00:14.448787212,145403,mobile,organic,157.78
7641951,3369167,106059,begin_checkout,2024-09-25 17:15:19.758380890,449959,desktop,paid_search,293.39
6821600,5514031,334808,add_to_cart,2024-03-03 01:58:14.306127310,774302,mobile,email,83.65
3339544,5068197,322412,page_view,2023-07-28 19:18:18.503446101,379272,desktop,organic,266.31
5769512,3074518,355438,page_view,2023-09-11 18:17:51.377761364,673902,mobile,email,157.34
5475445,1434739,729752,page_view,2024-01-18 07:58:09.554706335,923253,tablet,direct,16.45
3571177,1360564,273148,page_view,2023-06-06 18:18:09.015322685,388329,mobile,social,54.54
2051555,9454282,151063,page_view,2024-01-01 06:25:52.360347986,308069,mobile,social,168.0
5006102,3464645,740735,add_to_cart,2023-03-05 09:46:47.119441748,955097,desktop,direct,98.26
2082305,4584156,636112,add_to_cart,2024-02-17 22:51:01.211400747,801571,mobile,organic,225.85
8790837,6230183,839777,page_view,2024-07-06 14:27:38.914527416,969578,desktop,direct,68.18
4393589,7372328,858611,add_to_cart,2023-12-24 16:33:22.509563446,826565,desktop,direct,148.18
7207286,7081766,188261,page_view,2024-03-01 09:41:31.990540266,548626,desktop,paid_search,144.51
3336997,3933706,806515,page_view,2023-08-08 01:37:42.531417131,107832,mobile,organic,56.1
8216528,3709769,343764,page_view,2024-07-07 06:05:12.028352499,570358,mobile,direct,262.81
2595961,8747261,361096,page_view,2024-07-25 08:19:37.916023493,806228,tablet,social,21.37
2846736,9816612,333406,page_view,2023-01-29 19:08:30.516297340,790828,mobile,organic,175.53
2382532,2053732,379523,page_view,2023-03-29 19:52:37.555963278,442034,mobile,paid_search,189.41
9894453,9198616,126546,page_view,2023-03-26 02:41:50.323599100,282801,desktop,social,159.09
2376802,8354393,335487,add_to_cart,2024-12-17 19:17:47.128474951,817446,mobile,organic,145.58
8990918,2076782,880473,purchase,2024-08-11 15:29:34.997051716,293723,desktop,paid_search,200.7
4001687,9040338,755714,purchase,2024-05-30 04:30:01.924281836,275236,mobile,social,65.62
9731700,7998558,108403,page_view,2024-12-18 05:56:13.213186979,172931,mobile,organic,255.36
2822258,2690620,651011,begin_checkout,2023-10-04 19:22:13.165308475,546461,mobile,direct,270.05
6171605,2223877,210200,page_view,2023-06-26 07:36:51.540485144,207735,tablet,paid_search,197.07
8501207,9683550,990133,page_view,2024-07-16 03:23:37.490660667,621132,tablet,direct,200.01
4464703,7417013,213365,add_to_cart,2023-11-20 09:20:19.349392176,150020,mobile,organic,135.34
4082479,1135177,685479,add_to_cart,2024-01-05 07:38:54.296334028,457928,mobile,paid_search,203.47
5867676,7524846,622852,page_view,2023-12-17 15:51:56.608513355,766693,mobile,direct,172.92
8190860,2250509,534734,add_to_cart,2023-07-29 16:21:07.094813108,218488,desktop,organic,81.66
4061142,2068207,945811,purchase,2023-01-09 22:24:14.018075943,914461,mobile,organic,215.77
9876862,9802494,496913,page_view,2024-05-27 19:14:47.951007605,787701,desktop,paid_search,151.51
5772836,5005826,642494,page_view,2024-08-29 13:53:45.128049850,422266,mobile,direct,124.6
5505598,2949697,237212,page_view,2024-11-14 10:46:46.869595289,676611,mobile,direct,84.88
7582915,8302405,332192,begin_checkout,2023-09-26 01:45:56.712170124,318147,mobile,paid_search,224.4
9895049,7173817,570772,begin_checkout,2024-09-07 05:02:45.208096743,566351,mobile,direct,114.37
6223816,2085912,809774,purchase,2023-03-23 20:34:03.485408783,996082,mobile,email,0.36
8566576,3354020,186578,page_view,2024-04-08 12:49:03.465170383,414856,mobile,organic,107.35
6070613,7127159,961608,page_view,2023-03-03 08:58:28.995188475,984242,mobile,organic,59.33
5168602,2385906,253760,purchase,2024-05-08 21:31:27.811606646,245295,mobile,direct,14.27
4220875,4232178,373839,page_view,2024-08-11 09:45:43.426637411,917007,tablet,organic,129.85
5915353,5462150,409834,add_to_cart,2024-01-25 01:12:07.519119263,368803,mobile,paid_search,261.93
8749572,4570583,816060,page_view,2023-01-29 10:08:59.694701195,276671,desktop,social,183.04
5612952,7473380,626883,page_view,2024-08-23 06:03:32.466728449,151433,tablet,organic,188.68
9971159,9151313,206970,purchase,2024-09-25 21:30:06.523301362,566620,desktop,organic,111.95
8177602,4192589,653661,purchase,2023-10-20 08:53:00.681525707,166235,mobile,organic,235.1
7181010,9222836,623248,begin_checkout,2023-05-02 11:38:27.513563632,455933,mobile,organic,87.27
9879143,2721908,823563,begin_checkout,2024-12-01 03:02:18.833379030,811707,mobile,email,265.82
3725645,3717165,569167,add_to_cart,2023-02-12 14:50:29.951234579,756829,tablet,direct,113.76
5547109,8190122,203106,page_view,2024-10-17 19:01:12.066616058,882214,mobile,paid_search,16.36
3664902,7695968,236621,add_to_cart,2024-03-27 06:02:09.988370895,940736,mobile,paid_search,141.35
6087746,4001188,153940,add_to_cart,2024-07-07 13:21:19.619468451,210878,desktop,paid_search,16.84
2249543,9033670,442607,page_view,2024-10-20 20:49:08.457140207,243903,tablet,social,148.81
4868658,9972814,382947,add_to_cart,2023-07-16 08:26:31.907205820,314258,mobile,paid_search,130.3
5106974,3049014,845886,add_to_cart,2024-08-09 11:31:36.668538570,527543,mobile,social,47.04
3436159,5275325,668093,page_view,2023-10-22 17:06:13.081359863,700660,desktop,organic,138.28
7503173,8518249,479622,page_view,2023-08-01 13:58:20.140804291,397959,mobile,organic,137.67
3363130,5950927,245347,page_view,2024-11-10 05:03:12.046424627,838535,desktop,email,151.55
3032163,3773830,911910,add_to_cart,2024-07-26 07:36:38.434563637,384664,mobile,social,46.11
3802979,4736065,796646,page_view,2024-04-25 21:51:17.552720785,867012,tablet,organic,65.04
7531277,2985848,991105,add_to_cart,2024-07-27 13:33:32.975739002,272595,desktop,email,237.35
4859960,2344931,674498,page_view,2024-11-19 02:59:39.058478832,747240,mobile,organic,98.04
8002746,7197608,185674,add_to_cart,2023-11-29 20:09:18.016610383,481278,desktop,paid_search,50.96
5773679,5628680,921341,page_view,2024-08-21 06:09:21.536484241,762489,mobile,direct,133.44
3522677,6616423,876702,page_view,2023-04-23 11:09:25.567153692,863746,desktop,organic,229.83
8744356,6157333,810825,add_to_cart,2024-02-20 06:53:55.578240871,205482,mobile,paid_search,36.07
7571515,9046254,124317,purchase,2023-03-14 20:55:18.511293650,694582,mobile,organic,116.44
2898282,8643744,214835,add_to_cart,2024-04-12 22:58:23.679666519,473961,mobile,paid_search,178.85
9528819,5840992,910693,page_view,2024-06-13 03:34:31.600648880,390629,mobile,social,159.5
9195236,9709040,565225,page_view,2024-08-29 09:13:34.413225412,565649,mobile,social,102.38
2337572,6767170,674992,page_view,2024-06-04 19:56:14.262374640,962315,mobile,paid_search,61.87
2237129,9816882,936730,purchase,2024-10-10 17:11:49.842990637,552983,mobile,organic,116.32
2644993,6280649,796365,add_to_cart,2023-01-24 18:38:47.595307827,493586,tablet,organic,150.31
7420171,6515442,831142,page_view,2024-11-14 12:08:30.580640793,672327,tablet,direct,62.83
3250787,8317119,758602,page_view,2023-10-27 22:53:59.475461006,278788,mobile,organic,38.83
4266869,1835905,477648,page_view,2024-10-29 02:36:40.667869329,318728,desktop,paid_search,269.74
4179485,5834566,918807,page_view,2023-09-05 04:27:19.553987503,396098,desktop,direct,267.26
2978350,3846850,172562,page_view,2024-07-18 23:51:08.775747776,257448,desktop,paid_search,63.31
2045582,3990228,359108,page_view,2023-11-04 13:18:10.382989883,251535,mobile,paid_search,10.1
3941565,7419673,153940,add_to_cart,2023-08-18 19:02:54.432475090,417999,mobile,organic,5.4
5499169,2629821,261815,begin_checkout,2023-01-28 14:40:45.314799547,912518,desktop,organic,113.3
6177400,9974088,419431,page_view,2024-07-02 18:19:32.426475286,235543,desktop,organic,57.39
3022159,2382933,464366,page_view,2024-05-03 20:19:38.867420912,586070,desktop,organic,88.39
2209602,3286000,155691,begin_checkout,2023-04-27 11:48:06.142729282,130235,mobile,organic,70.08
4206611,4236756,815544,purchase,2023-06-09 12:05:45.682330608,418375,tablet,organic,2.52
3202294,4637533,320999,page_view,2023-08-11 05:22:10.117125511,549920,tablet,organic,299.76
3730895,9454282,477196,add_to_cart,2023-12-03 18:36:58.190050125,759547,mobile,paid_search,286.28
7691458,2383808,425661,page_view,2024-08-31 17:03:58.288689137,490823,mobile,social,39.67
3712604,6396493,777326,page_view,2023-01-31 11:38:51.795036077,492111,desktop,social,135.63
8145440,6400281,125280,page_view,2023-09-23 20:06:45.635393858,897975,desktop,direct,206.92
7861648,1292890,685479,page_view,2024-04-19 18:18:23.602499485,331873,desktop,organic,217.38
4374307,7832909,524832,add_to_cart,2024-10-18 20:11:13.442289114,182444,mobile,social,41.36
3064467,4974581,369304,page_view,2024-04-05 12:45:11.854617834,135629,tablet,organic,21.81
7852949,5533160,346738,add_to_cart,2024-02-19 01:40:45.104341745,617928,desktop,direct,26.03
3190583,3116277,934818,page_view,2024-03-06 03:36:55.374834299,703310,mobile,organic,265.32
3892668,6797488,628668,page_view,2023-08-29 06:32:11.274251938,143497,tablet,paid_search,75.44
5095556,5943418,908622,add_to_cart,2023-08-12 01:04:03.400206089,963025,mobile,email,55.41
9157715,4106712,247197,add_to_cart,2023-08-12 00:50:50.694545984,317984,mobile,organic,59.0
4502593,9824418,534988,page_view,2023-12-10 10:39:37.362308979,958356,mobile,social,291.55
5420071,2031690,625865,page_view,2024-08-07 13:41:09.171526670,826668,desktop,organic,150.45
9870845,6128293,213365,purchase,2024-09-12 15:26:17.074682713,370484,desktop,organic,168.39
6095358,9344597,963049,page_view,2024-11-05 00:33:47.880560875,261766,mobile,direct,73.37
3205027,5171411,228053,page_view,2024-07-13 05:47:58.012404680,234984,mobile,paid_search,159.38
9845241,1256491,772806,add_to_cart,2023-12-05 03:11:38.449947596,564041,tablet,organic,193.6
2904768,5385416,206922,page_view,2023-06-24 20:00:23.038459778,462571,desktop,direct,3.62
8027244,8057267,347280,page_view,2024-07-23 20:21:43.166726589,275160,tablet,organic,283.61
6272332,3503374,925630,add_to_cart,2023-09-29 10:49:24.533301830,492281,desktop,paid_search,105.6
9132830,7656617,513203,page_view,2024-05-07 12:44:40.043087006,610427,mobile,paid_search,167.05
7051962,3773830,143041,page_view,2023-07-30 02:15:51.916486502,210711,mobile,direct,269.86
5688946,5452695,979391,page_view,2024-11-04 03:14:20.561850786,639859,mobile,organic,243.39
9150146,3982903,917055,add_to_cart,2024-02-24 07:45:34.613374710,880536,mobile,social,205.04
4700559,9313136,609791,add_to_cart,2023-07-31 04:46:43.750638962,822370,mobile,social,215.74
4462011,4404925,665342,add_to_cart,2023-04-04 18:13:33.333974123,433581,desktop,organic,155.07
5292780,7514977,484948,add_to_cart,2023-12-31 15:20:44.897011042,350828,mobile,organic,54.97
2535566,1517498,444261,add_to_cart,2023-10-01 11:20:09.157938242,342747,desktop,social,287.27
4093300,6355320,233544,page_view,2023-02-16 13:00:43.975336313,537154,mobile,organic,80.84
6159065,7311262,156059,page_view,2023-11-09 11:03:53.411021948,496133,mobile,direct,199.72
5373923,5644028,437916,page_view,2024-12-12 16:37:49.988193989,567121,mobile,social,65.95
5532171,2223877,223786,page_view,2024-01-09 04:22:34.681611300,604087,desktop,direct,251.98
4236638,6605230,658842,begin_checkout,2024-12-16 01:35:38.894683123,169465,desktop,email,66.68
3490471,1676976,643403,page_view,2023-04-10 03:12:30.076426983,263679,mobile,social,24.23
7436063,5575381,609589,begin_checkout,2024-07-13 02:30:27.275993824,790132,desktop,social,77.39
9909141,4841657,153682,page_view,2023-11-09 16:35:59.496372223,155062,mobile,organic,202.87
8935571,6425193,176213,purchase,2023-04-25 04:39:42.439454317,834234,tablet,organic,297.64
2835513,5341463,135498,begin_checkout,2023-12-07 14:03:12.402080774,345151,tablet,organic,165.58
5991888,1388439,599602,add_to_cart,2024-09-30 14:09:38.632956982,122530,mobile,email,246.45
4952144,8601330,592264,page_view,2024-10-28 16:45:50.231947422,128154,mobile,social,185.65
3461972,5041322,135498,page_view,2023-12-01 04:00:50.115792751,919951,desktop,organic,143.99
2755830,2897033,880817,begin_checkout,2024-09-24 12:20:23.626894951,390961,mobile,organic,258.31
4485555,8192608,620456,page_view,2023-10-23 19:36:28.360130072,995696,mobile,organic,107.34
3343907,5794768,965171,page_view,2023-01-30 06:11:15.772830248,996249,desktop,paid_search,20.64
6212066,4790082,576134,begin_checkout,2024-11-01 13:08:01.192416668,580857,desktop,email,151.45
3462868,8901666,802579,add_to_cart,2024-02-12 20:04:18.016251326,478438,mobile,organic,87.86
2601517,8396232,988303,page_view,2024-08-19 01:19:05.212021112,244782,desktop,paid_search,34.92
4175929,5227365,538136,page_view,2024-02-07 19:35:23.833641768,161775,desktop,social,151.75
9037175,6256671,801452,add_to_cart,2023-02-24 07:23:24.355608463,152712,desktop,email,136.49
4031639,6401881,449192,page_view,2024-02-06 12:31:24.836187840,335825,desktop,email,8.67
6626218,3778133,125648,add_to_cart,2024-12-29 06:11:26.338648796,866848,desktop,organic,144.04
4629254,8411864,509000,page_view,2023-03-09 23:20:14.930370092,509409,mobile,direct,170.28
4554460,6719250,718191,begin_checkout,2024-01-30 11:11:31.652511358,529948,mobile,paid_search,102.22
9413783,1567258,116000,add_to_cart,2023-11-24 11:00:27.299417257,478845,mobile,paid_search,0.07
6562300,9066896,969466,add_to_cart,2023-06-04 19:18:28.146611929,219147,mobile,social,46.55
9896431,7752739,873824,page_view,2024-09-17 22:41:33.931647301,768185,mobile,organic,257.35
8672422,9274694,849397,page_view,2023-08-19 03:36:17.170366764,564123,mobile,social,271.93
2339497,6862404,171166,page_view,2024-11-08 17:03:55.596800804,938446,desktop,organic,233.36
6227348,2279016,896220,page_view,2023-11-10 19:11:23.387650967,994145,mobile,direct,225.92
5377351,8061388,589943,page_view,2024-10-27 08:35:55.342985153,640805,desktop,paid_search,239.6
5650278,2225444,997877,add_to_cart,2024-07-04 09:24:48.166839123,503589,desktop,organic,12.98
6239376,4239531,414051,begin_checkout,2023-08-03 07:03:11.294649839,902145,mobile,organic,153.47
7939782,9895816,949416,page_view,2023-10-14 11:36:56.432632446,899990,mobile,direct,247.54
3470129,6695726,798441,page_view,2023-04-29 11:27:28.501345634,362495,desktop,paid_search,104.51
9176632,7775446,423471,add_to_cart,2023-02-14 13:37:20.610416412,549521,desktop,organic,248.43
4305696,4302409,968954,page_view,2023-04-04 15:53:06.872799873,227545,tablet,organic,253.54
8186448,7416618,273148,begin_checkout,2023-10-24 06:25:22.299811363,949790,mobile,organic,119.8
6187456,6236243,118114,begin_checkout,2023-06-01 14:24:31.119694233,312330,mobile,organic,141.23
8938543,8912998,415267,page_view,2024-10-24 23:16:22.219227314,341498,tablet,social,143.78
3418379,5954465,496523,page_view,2023-12-13 13:04:13.258715391,862550,desktop,organic,58.43
3336696,3169916,955115,page_view,2024-01-26 07:45:27.109047413,762591,mobile,organic,195.77
7033492,3420771,934213,page_view,2023-06-14 15:11:00.524064779,214540,mobile,organic,112.93
2331032,3807357,304849,add_to_cart,2024-12-17 06:55:48.737215042,166724,desktop,social,247.74
9584589,4577923,990859,add_to_cart,2024-12-03 00:44:01.944002151,145956,mobile,organic,199.08
5990113,6305965,862392,add_to_cart,2024-03-26 04:39:52.597127438,392341,desktop,direct,267.64
9766429,4736348,177411,page_view,2024-10-15 19:01:46.432793379,473889,mobile,paid_search,61.43
4996868,9640863,145080,page_view,2024-01-13 00:08:15.617981672,131340,desktop,social,85.7
6311489,3533846,573022,page_view,2024-04-01 18:08:04.350627422,963922,tablet,organic,198.32
2424910,6005683,260735,purchase,2024-10-18 10:39:11.029639959,604005,tablet,paid_search,280.24
3502252,1749059,603533,page_view,2024-03-14 03:38:54.669751883,612032,desktop,paid_search,252.62
6902197,1012586,388002,begin_checkout,2024-03-12 22:10:38.844824314,356802,mobile,direct,272.47
9844174,4436482,965217,begin_checkout,2024-11-27 03:07:26.408462286,566436,mobile,organic,58.97
6821118,2611897,487532,add_to_cart,2023-06-22 22:48:05.940167665,380599,mobile,direct,127.19
6996077,6024156,163334,purchase,2024-06-28 07:26:03.981656313,694598,desktop,direct,215.59
7084189,6910956,755714,page_view,2023-05-08 10:04:24.558999777,284764,desktop,paid_search,168.26
9257330,5428825,376515,page_view,2023-07-17 07:50:29.155966282,689466,mobile,email,295.95
2294952,5513297,425661,purchase,2024-04-04 22:56:44.608692646,343583,mobile,paid_search,253.65
3745728,7929640,270955,page_view,2023-01-27 17:27:00.190004349,609295,mobile,email,68.6
5371086,6754611,386818,page_view,2024-02-07 18:16:10.554756165,234411,mobile,direct,184.41
8861731,8099897,351677,page_view,2024-03-09 21:46:33.376571417,741347,mobile,paid_search,232.62
5799688,1038114,406836,page_view,2024-07-17 10:44:55.335610628,802874,desktop,organic,36.56
7611285,7419673,220192,add_to_cart,2024-11-07 00:31:14.318259478,596318,desktop,organic,134.06
6150595,6574829,173743,page_view,2024-04-23 14:43:06.141358614,610214,mobile,paid_search,23.11
6038420,1731457,444831,page_view,2024-12-27 14:26:54.690385580,976871,mobile,organic,72.81
6652163,6363490,124876,begin_checkout,2023-06-23 21:27:35.608257532,670600,mobile,paid_search,253.39
8618080,4209374,548443,page_view,2023-12-14 12:21:29.725229502,593880,mobile,paid_search,238.86
9376268,1731457,513203,begin_checkout,2023-09-01 07:52:57.987967014,831262,mobile,paid_search,116.14
3011449,4543364,996173,add_to_cart,2024-07-26 14:26:33.565278053,630355,tablet,organic,165.82
4264157,8805787,877973,add_to_cart,2023-02-28 16:05:28.061606884,292236,mobile,email,281.47
2417116,4328236,710563,page_view,2023-11-25 00:45:40.230215549,265324,mobile,social,87.32
4335845,8150862,968700,page_view,2023-01-22 21:51:06.725713730,309985,mobile,paid_search,265.72
6866862,2770078,773663,page_view,2024-04-23 23:29:29.126401901,255033,mobile,organic,94.19
7462906,8758454,285598,add_to_cart,2024-08-02 02:41:18.939176083,454512,desktop,organic,57.45
6134137,1749059,439362,begin_checkout,2023-06-23 06:21:34.667442560,220539,tablet,paid_search,286.71
3686959,9802494,317579,purchase,2023-07-11 08:47:25.542168856,799907,mobile,organic,163.42
6363493,7112715,873824,begin_checkout,2023-09-16 23:00:43.129488230,151356,mobile,social,232.1
7309455,1875344,969232,add_to_cart,2023-10-05 04:00:17.052549124,402445,tablet,email,165.18
4276446,9640305,644958,page_view,2024-01-15 08:38:33.207775831,920804,tablet,social,136.76
6141031,9903053,145419,page_view,2024-11-10 09:24:57.855963230,224698,mobile,social,119.61
4500180,3016839,330372,page_view,2024-11-21 00:10:14.507152795,799241,mobile,organic,64.48
6239011,8095755,812874,page_view,2024-02-02 19:04:32.701571226,203120,tablet,organic,232.84
9480796,7606572,898189,page_view,2024-02-22 10:25:24.476083040,476438,mobile,organic,78.59
2591611,6241023,626365,purchase,2024-12-06 08:10:45.966446877,896597,desktop,social,172.3
2420751,2770078,236621,page_view,2023-05-06 13:50:17.601534367,706523,mobile,paid_search,240.6
9471424,2347060,267819,begin_checkout,2023-12-30 00:53:55.541364670,645876,tablet,direct,235.24
2916661,4071049,539588,page_view,2023-08-18 09:52:10.778629065,844764,mobile,paid_search,284.76
5564649,7263415,245167,add_to_cart,2024-02-02 10:05:21.562872648,428091,mobile,organic,4.4
6897806,9996006,425661,page_view,2024-07-16 21:00:02.326375484,117650,tablet,social,187.01
4517206,7064082,188797,begin_checkout,2024-03-10 15:49:07.157934666,945711,tablet,paid_search,137.96
2904007,6305965,601325,add_to_cart,2023-08-21 14:08:29.707535982,152605,mobile,direct,101.54
2911564,7627409,425072,page_view,2023-08-05 09:35:37.315491676,443803,mobile,paid_search,191.87
6882577,9796960,911910,purchase,2024-03-20 18:42:02.742256403,103913,mobile,paid_search,116.82
2899652,8667610,775046,page_view,2024-05-27 18:41:16.107669115,772421,tablet,direct,252.41
4255555,8095755,666844,add_to_cart,2023-09-30 14:35:42.636825085,920776,mobile,email,121.01
8758553,2101461,381632,page_view,2023-02-16 09:58:00.405694246,777562,mobile,paid_search,21.07
2896196,7332823,900550,add_to_cart,2023-04-29 13:24:20.404356003,362190,mobile,organic,299.21
6265535,8667610,758525,page_view,2024-10-04 20:09:40.982386112,322700,mobile,organic,88.99
9443386,6053554,948424,add_to_cart,2024-08-29 10:51:34.092556000,655656,mobile,direct,18.35
4961348,5617203,267792,page_view,2023-01-04 06:05:29.073473215,669699,mobile,social,124.78
3910227,9574632,562958,add_to_cart,2024-03-21 03:10:04.006303072,961931,mobile,social,262.15
6861954,5591906,269438,page_view,2024-05-22 12:57:02.600861073,854412,mobile,organic,105.14
7286473,9920500,148651,page_view,2023-02-07 18:28:52.483491421,695540,desktop,paid_search,79.07
5287032,1725727,526058,add_to_cart,2024-08-17 07:31:21.061938286,112080,desktop,direct,265.8
6552953,8605208,418870,page_view,2023-06-30 10:07:56.866473198,650793,tablet,direct,112.17
9987861,1999018,368957,add_to_cart,2023-03-06 03:09:22.079328299,490606,tablet,organic,274.5
2883580,7652925,286314,add_to_cart,2024-06-05 12:57:01.200938940,729041,mobile,social,7.94
7175967,4685611,607556,page_view,2023-07-21 01:53:48.748369932,975139,tablet,social,196.8
2331422,4084985,243584,begin_checkout,2024-05-15 03:55:14.372642994,383768,mobile,paid_search,39.07
2144251,1381435,484415,begin_checkout,2023-08-30 01:23:37.538945436,414352,tablet,organic,81.99
5145230,6605230,278072,page_view,2023-10-11 03:31:55.851230621,821878,mobile,organic,213.73
3116577,7718146,432663,add_to_cart,2023-09-05 14:52:19.004910231,695948,mobile,email,188.36
7758397,5965800,562418,page_view,2023-11-30 10:15:02.831285954,525353,mobile,organic,211.77
3640742,3665009,325640,page_view,2023-11-12 10:10:53.932656527,847700,desktop,paid_search,108.88
6020574,5043895,143152,page_view,2023-09-02 05:25:17.793060541,348163,mobile,paid_search,8.66
8448138,2301467,303148,begin_checkout,2024-04-21 14:44:06.101955891,656813,desktop,social,92.57
7580453,2085912,193886,add_to_cart,2023-12-15 11:03:21.032686949,106240,desktop,organic,209.77
2785189,7422689,227954,page_view,2024-01-07 05:34:02.428304195,425976,mobile,email,61.61
4281297,8271994,825397,purchase,2024-10-09 08:01:22.641341686,298248,mobile,email,111.18
3239948,3102931,992203,page_view,2023-12-08 22:38:16.203517914,894726,tablet,email,65.82
6008121,6816342,756544,purchase,2023-11-24 04:06:25.933764219,893394,mobile,direct,234.08
2288229,4485277,710563,page_view,2023-11-20 23:43:05.614739418,830746,desktop,paid_search,298.76
8203629,2034417,219612,page_view,2024-12-10 18:12:51.382864475,386611,desktop,paid_search,47.1
4328251,6935663,358627,add_to_cart,2024-07-10 10:10:22.529311180,689690,mobile,direct,280.94
4194054,9977952,709483,add_to_cart,2024-08-07 12:50:27.762795448,569420,mobile,social,6.76
3969964,8085870,193762,page_view,2023-06-17 10:50:48.681850433,920884,tablet,organic,156.2
5636346,2621588,698248,add_to_cart,2023-12-02 11:37:28.467340708,802919,mobile,organic,90.61
4073000,6158816,858183,page_view,2023-10-18 02:03:50.287383080,880665,mobile,paid_search,87.08
5954293,3215568,520461,add_to_cart,2023-11-19 01:25:31.081550598,804239,mobile,social,98.55
8583705,3102931,551566,page_view,2023-05-09 09:06:13.814739466,367759,tablet,organic,256.51
8987623,3634412,631553,page_view,2024-03-27 08:27:04.332496881,926674,mobile,organic,113.66
5682537,6545476,426751,begin_checkout,2023-05-03 19:31:22.991315126,226533,mobile,email,5.27
5085948,2805682,940462,page_view,2023-11-05 04:58:54.758807421,254688,desktop,social,289.64
8281976,4688621,294293,add_to_cart,2023-10-10 11:15:47.883460999,934878,mobile,organic,7.39
5859643,9215252,176588,add_to_cart,2024-01-12 10:44:05.576246977,133426,tablet,social,287.45
7942680,6822871,203106,page_view,2023-10-21 09:58:53.010134220,424706,desktop,organic,172.43
