user_id,signup_date,country,device_type,traffic_source,is_new_customer,favorite_product_id,lifetime_orders,lifetime_value
2897033,2023-12-09 20:11:22.641728401,Germany,desktop,email,1,135498,45,3763.07
2297638,2024-09-02 14:47:34.874227047,Germany,desktop,organic,1,347826,30,4036.59
6128293,2024-03-15 14:05:59.289901733,UK,desktop,organic,0,722885,42,5259.99
2000462,2024-10-04 08:12:46.823340893,Turkey,mobile,paid_search,1,717233,47,5905.74
8390686,2023-10-23 06:14:13.669979334,Turkey,mobile,organic,1,606888,17,6508.01
7699346,2023-04-10 19:32:57.638453722,UK,mobile,social,0,431596,44,5526.7
4218068,2022-08-11 16:11:02.004116535,USA,desktop,organic,1,837965,5,6324.58
5324242,2021-08-13 01:30:17.493432283,France,mobile,social,1,155691,39,5499.8
6288280,2022-05-06 16:32:29.767792463,USA,desktop,organic,1,219406,7,3608.58
6998913,2024-07-14 21:18:07.948256493,Germany,desktop,paid_search,1,209673,25,3177.39
7739799,2022-09-24 12:11:03.789236546,France,mobile,direct,1,614664,16,7886.34
1714558,2022-07-28 18:13:41.053885221,Turkey,desktop,email,1,347826,29,1660.92
8837669,2024-09-04 17:11:55.779454708,Germany,mobile,organic,1,893245,11,166.51
8587976,2023-09-08 03:39:21.868359089,UK,mobile,paid_search,0,328532,13,4406.15
6937105,2022-11-27 08:17:04.733763456,Germany,mobile,organic,1,633134,16,6000.99
8994286,2024-07-31 09:29:10.817783594,Germany,desktop,direct,1,464060,1,8566.99
1756517,2023-09-26 01:47:56.843220949,France,mobile,paid_search,0,480496,42,7034.27
3571205,2024-04-17 13:38:22.657896042,Turkey,mobile,direct,1,306104,31,5804.19
1179700,2024-12-04 00:35:32.170021534,Germany,tablet,social,1,953386,11,9510.55
6666953,2022-08-20 01:03:29.865668297,Turkey,mobile,paid_search,1,506511,47,4865.65
4866345,2023-04-22 20:35:40.510067463,France,desktop,paid_search,1,662928,34,6139.73
4871147,2022-05-07 10:52:20.674614668,Germany,mobile,organic,1,615130,44,8352.41
6823184,2023-09-02 23:18:41.502722263,Turkey,desktop,paid_search,1,661037,49,6565.09
5513297,2024-03-26 06:12:26.834891558,Turkey,desktop,paid_search,0,656284,31,4975.93
6695726,2024-03-11 16:57:00.272875786,UK,mobile,paid_search,1,628351,14,6418.61
7302189,2024-12-13 05:26:28.849715710,Turkey,desktop,direct,1,999197,45,521.84
3215568,2024-04-22 04:45:19.101920366,Turkey,mobile,paid_search,1,880473,32,4457.47
3030415,2023-11-25 04:54:54.891955853,Turkey,mobile,organic,1,637617,2,6402.22
5585296,2022-01-12 11:27:40.678882599,Turkey,desktop,paid_search,0,659582,30,949.38
1849448,2021-02-06 22:01:53.424716473,France,mobile,direct,1,756144,41,979.75
8656247,2024-01-01 13:25:57.249669075,USA,desktop,organic,1,836762,3,1087.35
6754611,2024-05-17 23:18:31.318579912,Germany,desktop,paid_search,1,143180,27,143.23
8441635,2024-09-09 21:04:29.553206444,UK,mobile,email,1,992950,40,5838.12
6729024,2024-07-08 05:19:50.130156279,Turkey,mobile,organic,1,949416,9,9949.69
2611897,2023-07-07 04:47:16.857345104,France,desktop,paid_search,1,940882,19,8635.83
2694147,2021-02-11 13:22:21.567864180,Germany,desktop,organic,0,426751,37,5241.93
3926231,2023-09-05 06:21:27.250354766,Turkey,mobile,direct,1,986701,45,867.42
7518932,2023-01-05 15:18:04.648280382,Turkey,tablet,social,1,601325,11,1398.5
7094859,2022-08-14 07:17:21.902592659,Turkey,desktop,organic,0,991642,20,4765.07
4634704,2023-08-06 00:59:42.204946280,Germany,tablet,paid_search,1,798036,15,5217.64
6545476,2023-09-13 20:41:32.264678717,Turkey,mobile,organic,1,221412,41,2786.36
9168237,2021-11-27 09:16:57.782946110,UK,mobile,paid_search,0,451437,16,5207.29
4884195,2024-11-14 04:14:24.419601202,Germany,mobile,organic,1,120864,3,5713.22
4053373,2022-09-22 23:50:15.210390091,USA,mobile,direct,0,832368,29,1441.71
9018217,2021-08-03 16:44:08.508861542,Turkey,mobile,direct,0,829874,44,2752.98
3458832,2023-06-04 14:34:43.840170860,USA,mobile,paid_search,0,636561,19,3054.16
7471053,2023-04-24 01:01:11.508034706,Turkey,tablet,direct,1,119936,1,96.47
2472011,2023-03-31 05:41:07.262528419,UK,mobile,paid_search,1,573022,15,2936.43
4587138,2024-01-18 09:33:26.167504787,USA,mobile,email,1,244629,12,1618.51
2702831,2022-04-26 05:33:52.184854746,UK,tablet,organic,1,459547,13,4911.69
2405274,2021-01-22 23:03:06.415310144,Germany,mobile,organic,1,617719,15,5954.59
2203106,2023-06-22 08:02:25.585704088,Germany,desktop,organic,1,385089,18,687.19
4388222,2024-12-12 05:09:04.534612416,Turkey,mobile,organic,1,781385,30,1023.98
8063032,2024-07-21 22:41:29.082493544,Turkey,mobile,paid_search,1,392618,48,5782.76
9389828,2022-03-26 20:35:59.939423084,USA,mobile,direct,1,726847,48,2362.13
9188931,2021-09-01 10:14:15.891211748,Germany,mobile,organic,1,609589,35,1151.95
5194711,2023-02-16 04:30:03.107433319,Turkey,desktop,paid_search,0,592240,1,374.13
3841793,2023-05-27 11:30:43.371934414,Turkey,desktop,organic,0,186393,40,1932.1
8125992,2023-01-27 10:40:27.240828514,USA,desktop,organic,0,979391,24,2401.21
5171411,2022-11-08 23:54:14.841621399,France,desktop,organic,1,811783,35,7372.89
8649884,2021-09-26 18:44:25.377175331,Germany,mobile,paid_search,1,631553,30,1845.93
8817382,2022-08-26 22:15:42.499706030,Germany,mobile,paid_search,0,130430,48,8269.3
2223877,2021-07-22 17:18:55.090903997,Turkey,tablet,social,0,340291,11,3096.74
1851387,2022-06-26 15:24:23.356578350,Turkey,mobile,organic,1,368754,3,7683.58
6236243,2024-09-21 02:34:09.244135618,France,mobile,social,1,465595,17,2299.69
6095316,2023-05-18 01:19:57.719863176,Turkey,desktop,paid_search,1,976721,7,3602.55
6019845,2021-07-03 08:18:14.867630243,Turkey,mobile,organic,0,789354,35,8773.99
9831715,2022-10-12 03:20:56.883805037,UK,mobile,paid_search,1,457089,2,8092.07
9621635,2022-06-25 17:39:09.185051680,Turkey,desktop,organic,1,782906,25,6404.63
1276005,2021-01-02 19:48:07.875746250,Turkey,desktop,organic,1,185131,45,9934.64
6258797,2023-12-26 21:36:27.918761253,UK,mobile,email,1,278450,44,9462.87
5802413,2021-11-10 21:36:33.242751122,Germany,mobile,paid_search,0,355438,43,4116.94
7721630,2022-04-16 18:13:22.981366396,Turkey,mobile,social,1,681619,10,6966.95
5794621,2021-11-05 21:48:12.452028990,Turkey,mobile,paid_search,1,247820,31,841.84
4385047,2021-03-14 04:48:19.337223053,Germany,tablet,direct,1,550962,27,4602.13
6215191,2022-02-20 06:32:31.111045599,UK,mobile,social,0,829298,4,8364.98
7158378,2022-05-21 03:00:17.628617525,Turkey,mobile,organic,1,167072,15,9750.51
4312214,2024-02-13 14:09:46.226925135,Turkey,desktop,email,0,773671,2,5014.78
7781220,2022-01-18 21:44:20.409112453,Germany,mobile,paid_search,1,874829,10,2703.97
4407782,2022-03-20 21:38:32.694846153,Turkey,mobile,organic,0,562945,1,6147.8
5985832,2023-05-23 07:56:06.293888807,UK,mobile,direct,1,325640,30,2844.41
6540929,2023-02-16 10:38:09.386829376,Turkey,desktop,email,0,945544,31,4160.95
2076970,2021-10-19 05:12:59.131081819,USA,mobile,paid_search,1,232535,13,2059.98
1694686,2023-05-15 21:45:31.326751947,Turkey,mobile,direct,1,661037,17,1647.03
2113631,2021-06-02 19:05:29.753522873,Turkey,mobile,direct,1,387631,29,6184.44
6276183,2024-04-23 06:43:42.072869778,Turkey,mobile,organic,1,617719,49,893.05
2924613,2022-08-06 04:47:27.347593784,Germany,mobile,paid_search,0,923809,15,3298.48
7652925,2022-09-27 04:49:15.202281952,Turkey,mobile,social,0,342664,44,5715.04
9839158,2021-06-05 21:10:03.499017715,Turkey,mobile,organic,1,943393,28,4273.96
7229587,2021-10-26 09:57:08.035713911,USA,tablet,direct,1,901118,42,8126.38
3328029,2023-01-31 10:58:48.216459990,France,mobile,paid_search,1,827882,13,1002.68
2334196,2022-05-02 07:09:29.966719389,Turkey,desktop,email,1,408448,10,2483.55
9635687,2022-10-25 11:07:40.967510700,France,desktop,paid_search,0,982147,32,5168.08
9866428,2022-12-21 09:42:11.138826847,USA,desktop,paid_search,1,466449,31,6298.47
2880630,2021-08-04 22:44:25.244552851,Germany,desktop,email,0,297492,15,7482.96
4479547,2021-09-19 20:44:06.993252277,Germany,mobile,email,0,550962,17,5319.4
5431860,2023-02-08 23:35:53.756923914,UK,mobile,direct,1,132874,48,4471.4
6248952,2023-05-28 17:37:23.264028072,Turkey,desktop,organic,1,213365,17,928.57
1646055,2023-04-21 22:05:24.312108517,Germany,mobile,organic,1,606839,28,1722.04
1263210,2023-11-16 12:26:32.181069613,Germany,mobile,social,1,158401,46,9503.96
4393616,2023-01-07 22:36:56.201767445,Germany,mobile,email,0,120864,23,6478.36
1006418,2023-03-09 02:27:10.269137383,Germany,desktop,paid_search,1,629083,43,2107.32
7595521,2023-10-14 23:02:41.664478302,Turkey,desktop,paid_search,1,742901,6,2663.67
4537827,2023-06-27 06:37:35.641638994,Germany,mobile,direct,1,381705,39,5366.68
8278948,2022-06-15 04:45:49.628551006,Germany,mobile,paid_search,1,713497,3,141.03
4625589,2022-03-30 14:58:32.283677101,Turkey,desktop,organic,1,824529,36,5218.48
2896156,2022-08-09 05:28:54.235024214,UK,tablet,social,0,921877,33,5718.93
3850523,2022-04-25 12:40:18.376103878,UK,mobile,paid_search,1,253760,41,599.18
5412610,2023-10-05 15:54:47.358985186,Germany,tablet,organic,1,796646,4,4908.19
8078216,2024-12-22 17:30:16.424628496,Turkey,desktop,organic,1,619555,24,7608.1
6894333,2022-08-27 01:26:57.164637327,Germany,mobile,social,1,350562,32,987.19
9275152,2021-03-31 09:28:50.745352507,UK,mobile,social,0,848469,43,2148.4
4261759,2024-03-31 12:47:25.420751333,Germany,mobile,social,1,466940,34,9396.24
7710991,2022-11-11 03:43:49.404222965,USA,mobile,organic,1,479554,38,2372.74
7869946,2021-10-07 19:52:25.750662327,Turkey,mobile,direct,0,250628,37,3491.06
6120286,2024-11-25 03:16:08.765393496,UK,mobile,organic,1,927969,23,5510.11
8402526,2024-11-10 23:04:52.442306995,France,mobile,direct,1,314363,20,364.04
4891231,2023-05-24 22:14:46.425380945,UK,mobile,organic,1,998168,21,5447.02
4741028,2024-12-12 11:00:13.383100986,Turkey,mobile,social,1,279414,24,1369.46
7292114,2024-10-15 01:32:41.652798891,Turkey,mobile,paid_search,1,100060,8,8137.98
5008731,2021-04-24 11:27:25.469483376,Turkey,mobile,direct,1,908622,35,7574.88
5135047,2021-10-06 18:26:15.722171545,UK,mobile,paid_search,0,730318,30,9613.11
8795324,2024-11-09 07:33:16.327723980,Turkey,mobile,paid_search,1,566468,20,2292.07
9664826,2023-05-29 09:39:21.440850735,Germany,mobile,paid_search,1,627694,30,8621.22
1835905,2024-12-08 18:48:11.408797026,France,mobile,paid_search,1,985816,39,8277.43
6321009,2024-05-04 18:16:24.542572498,Turkey,desktop,organic,1,451437,23,1567.64
5218437,2023-05-18 01:56:25.035238028,Germany,mobile,direct,1,534660,19,5448.52
9564559,2023-12-24 06:17:42.805719614,Turkey,desktop,paid_search,0,379523,17,3557.71
3286000,2021-03-05 18:29:20.609608889,Turkey,mobile,paid_search,1,829970,14,9730.43
5486985,2022-10-20 04:10:19.036781311,UK,mobile,paid_search,1,997237,20,301.18
6715730,2022-07-14 17:24:57.169440031,Germany,mobile,social,1,260878,3,8671.91
3862456,2023-02-09 19:29:09.860823631,UK,tablet,paid_search,1,401192,1,1899.89
7064082,2021-09-11 18:32:22.295806885,Turkey,mobile,organic,1,622852,46,1842.44
6288920,2024-03-24 18:50:31.793677568,USA,mobile,organic,0,631998,18,8994.46
4236756,2024-05-20 13:45:03.812537432,Turkey,mobile,email,1,154379,18,5788.05
6818073,2023-09-07 10:35:07.689203739,USA,mobile,social,0,510757,40,3203.07
2985654,2021-06-03 21:14:02.777196646,Turkey,desktop,paid_search,0,619555,4,6465.46
8099897,2021-10-10 22:50:49.896474600,Turkey,tablet,organic,1,904096,10,8018.92
7405564,2022-12-01 17:56:41.151513100,Germany,mobile,organic,0,874299,49,9572.31
7078170,2022-08-11 00:08:37.497233391,UK,tablet,organic,1,339643,5,9004.52
1256491,2023-03-27 00:38:48.274516821,Turkey,tablet,social,1,861102,41,4244.15
3354020,2021-11-10 21:30:26.924652576,Turkey,mobile,social,0,867788,8,3621.64
6242746,2023-07-29 16:57:25.317161798,France,desktop,email,1,731612,7,6299.71
6667721,2021-06-01 16:14:23.641786098,USA,mobile,organic,1,925630,30,1733.44
4878060,2024-10-03 09:40:49.232584715,Germany,desktop,organic,1,258899,13,6313.61
2043092,2023-05-27 12:17:20.841731548,Turkey,mobile,organic,1,798248,19,7123.35
3460553,2022-08-02 15:16:50.572001457,UK,mobile,organic,1,703269,49,1840.08
6389471,2024-12-11 12:30:10.071192265,France,desktop,organic,1,466940,45,9512.03
9748869,2022-07-30 14:25:58.470782280,Turkey,mobile,direct,1,573591,34,1945.86
7637599,2022-07-30 05:10:38.731697083,Turkey,mobile,direct,1,388002,38,2118.66
3420771,2023-04-04 16:15:10.158374548,USA,desktop,email,1,290240,25,7307.26
3659337,2022-04-01 17:19:16.414478779,Germany,mobile,direct,1,722304,10,527.53
5082132,2022-11-20 11:24:42.149123669,Turkey,desktop,organic,1,399091,4,296.86
1450532,2022-09-09 04:13:26.424517393,USA,desktop,organic,1,141153,1,7071.57
7640864,2021-01-24 00:10:38.166492224,USA,mobile,social,0,679337,24,835.33
8686591,2022-01-22 21:19:18.386815786,Germany,desktop,paid_search,1,512074,32,4872.25
4543364,2022-10-02 14:43:15.438718557,France,desktop,paid_search,1,814336,20,9186.0
6453757,2021-08-16 16:39:27.008021832,Germany,mobile,paid_search,1,473387,22,4521.61
2635768,2022-04-15 06:06:37.184331179,USA,mobile,direct,1,637008,8,8886.72
7452149,2024-09-27 08:31:30.114333630,Germany,mobile,direct,1,102475,30,8236.9
8617730,2021-07-11 22:48:12.853909016,UK,mobile,organic,1,678035,35,3742.2
7311262,2023-09-27 13:49:43.129774331,Turkey,mobile,social,1,197352,38,9234.6
5663089,2024-05-08 16:20:39.770673037,UK,mobile,direct,0,435852,2,1190.42
4503381,2022-12-25 03:18:54.993005991,Germany,desktop,organic,1,959122,7,4184.6
4534653,2023-06-25 11:35:18.280575037,France,desktop,direct,1,451437,6,4275.52
4014019,2023-07-03 21:49:40.925482988,USA,mobile,direct,1,319615,1,8090.83
5428825,2021-06-25 20:22:48.531222343,USA,mobile,organic,1,772806,47,306.76
6434319,2023-03-01 06:43:17.822382450,UK,mobile,organic,1,976203,34,8901.23
8400348,2024-02-26 12:02:04.632351637,Turkey,mobile,paid_search,0,579703,7,3999.26
4996129,2022-01-07 14:16:24.334347010,Turkey,desktop,direct,1,106059,34,2198.24
6215948,2023-10-22 07:02:31.180272102,Turkey,mobile,direct,0,241498,47,7907.69
9230670,2022-09-27 12:30:02.197034359,Turkey,mobile,organic,1,119515,46,6602.77
6591986,2023-02-16 19:57:06.874208689,Germany,tablet,social,1,531846,18,729.56
3796526,2021-08-29 17:24:07.907794476,Germany,desktop,paid_search,1,251434,38,3128.24
2100839,2023-08-23 08:16:25.126275063,USA,mobile,organic,0,608263,12,4813.6
2008239,2021-07-16 16:13:40.846414328,Germany,desktop,paid_search,1,951706,15,3679.59
2011784,2024-12-18 22:27:32.183362484,UK,mobile,direct,0,480893,17,3883.96
5043895,2023-09-17 19:24:32.247076988,Turkey,mobile,paid_search,0,311051,35,7095.72
4183157,2021-11-20 23:49:20.096345901,Turkey,mobile,direct,1,968700,27,3510.21
4499273,2023-11-14 19:06:02.964764595,UK,mobile,organic,1,199805,29,2717.63
8651923,2023-11-13 19:36:20.443467855,Turkey,mobile,direct,1,333406,11,5828.78
5206593,2022-05-12 10:24:27.089048147,Germany,tablet,email,1,582700,26,1821.0
4208219,2024-07-16 10:36:43.031048298,UK,mobile,paid_search,1,206328,24,4360.07
4264774,2022-04-17 00:34:57.579586029,France,desktop,social,0,428254,12,8030.63
1400930,2024-08-05 20:58:10.611433029,Turkey,desktop,paid_search,1,619189,10,5063.57
6627220,2024-01-19 10:13:15.752816677,UK,mobile,paid_search,0,570772,43,7737.84
9317683,2024-04-26 23:17:39.222415924,Turkey,mobile,organic,1,750415,42,5633.19
4311938,2021-12-29 12:18:18.562751055,Turkey,mobile,social,0,597707,41,5611.94
7037864,2023-02-17 12:06:31.519170523,UK,desktop,email,0,356410,46,731.25
8364870,2021-11-25 12:40:15.976967335,UK,mobile,social,1,818411,1,2106.07
1212521,2021-02-21 07:58:10.369026899,Turkey,mobile,organic,0,887878,28,3017.22
2389192,2021-03-14 22:25:00.605737209,Turkey,mobile,social,1,979890,49,1021.36
9972814,2022-11-08 12:41:59.784138441,Turkey,tablet,email,1,866450,48,2400.13
5919562,2022-02-27 18:41:06.060414791,Germany,mobile,paid_search,1,477408,9,9892.85
7874452,2022-10-19 11:56:19.141393185,Turkey,mobile,organic,1,829002,40,4904.39
4396997,2024-03-31 18:43:31.469232798,France,mobile,social,1,781581,26,9697.03
8604322,2021-05-08 14:44:17.176977873,Turkey,desktop,email,1,614646,22,2480.88
4731420,2023-11-24 15:57:46.173515797,USA,mobile,direct,0,531554,5,7687.74
1553623,2023-06-22 13:05:46.043949127,Turkey,mobile,organic,1,802627,45,1040.53
5986748,2023-07-11 23:00:42.288255215,Turkey,mobile,direct,1,331924,29,3014.91
4467598,2023-04-11 02:22:43.671947718,UK,mobile,paid_search,1,717924,3,1271.33
2770078,2021-07-07 08:09:15.523427963,France,mobile,social,1,113123,9,6089.61
1749059,2024-07-20 04:48:18.470211983,USA,desktop,organic,1,443269,47,8265.68
8027065,2023-01-15 18:50:48.042072535,Turkey,desktop,organic,1,311484,47,8569.94
3990228,2021-04-20 02:02:16.315781116,Turkey,mobile,organic,0,888066,48,1870.36
4303706,2021-07-27 06:11:55.342226505,Turkey,mobile,email,0,996173,31,4893.33
2357984,2024-05-22 19:33:38.645462751,Germany,mobile,social,1,301108,19,4074.67
8273326,2021-05-25 00:53:29.596487761,Turkey,mobile,organic,1,919601,41,4820.38
5887680,2024-10-14 11:33:01.529944180,Turkey,mobile,direct,1,593353,33,3721.55
4017175,2022-09-16 18:27:31.186656952,USA,desktop,social,1,206296,14,6306.13
5197475,2021-02-14 01:39:07.991331100,France,mobile,paid_search,1,113123,16,1542.89
9222836,2024-12-14 10:54:39.112358809,Germany,desktop,organic,1,976544,32,9123.64
2353214,2021-05-28 20:39:40.145275593,USA,mobile,organic,1,708926,8,4145.76
7929640,2024-07-24 23:11:38.677423716,UK,desktop,organic,1,465948,13,6788.13
7226273,2022-08-04 07:27:21.303354502,Turkey,mobile,email,1,444261,30,7749.82
8152615,2023-02-04 17:32:14.252513885,Germany,tablet,paid_search,1,118393,22,8532.54
1362417,2022-03-24 10:15:17.449169874,USA,mobile,direct,1,983633,4,9628.79
8347570,2024-04-17 11:10:38.125599146,Germany,desktop,organic,1,982329,38,6581.47
4318352,2022-07-12 22:11:59.089073420,UK,mobile,social,1,434982,48,8540.67
7123567,2021-09-03 19:33:50.369406462,USA,mobile,email,1,542007,37,2026.24
6638427,2022-10-15 02:36:56.963283777,Turkey,mobile,email,1,611979,40,7154.52
6784712,2021-02-19 00:05:19.457593203,Turkey,mobile,organic,1,834844,27,2584.77
2820102,2024-03-14 07:16:25.657672644,Germany,desktop,organic,1,334409,24,2702.59
8199605,2022-08-05 05:27:58.479268789,Turkey,mobile,email,1,780023,30,3144.4
6381992,2021-04-14 11:27:53.259317874,UK,desktop,email,1,642047,26,9428.65
2118499,2024-07-16 18:19:07.299095154,Germany,mobile,organic,0,816376,47,1058.8
4871143,2023-08-06 17:02:32.309805155,USA,mobile,direct,1,222510,20,6268.51
6642374,2023-02-14 11:21:51.745960236,UK,mobile,email,1,809774,39,6787.56
1630873,2023-03-04 05:53:54.981798649,Turkey,desktop,email,1,723573,39,569.18
1770988,2023-01-11 15:04:16.513121842,UK,mobile,social,1,842383,29,232.23
2524328,2022-06-18 04:42:33.422930479,USA,desktop,paid_search,0,555322,38,1011.77
6400281,2021-02-08 14:48:36.958014965,USA,desktop,direct,1,934818,19,6916.5
2810468,2024-01-01 16:13:08.935990334,UK,mobile,paid_search,1,293505,8,9971.8
4610192,2021-06-22 06:09:57.974787474,Turkey,mobile,organic,0,700714,35,503.63
4122683,2023-07-08 15:21:34.881784916,Turkey,mobile,organic,0,814214,38,8123.05
3704757,2023-04-21 15:52:25.606377125,UK,mobile,paid_search,1,766398,37,282.35
6914493,2023-03-04 16:15:59.603119850,France,tablet,email,1,918901,43,6101.47
7170885,2022-09-01 11:44:35.646019936,Turkey,mobile,organic,0,553059,1,4914.07
3717165,2022-05-04 01:25:24.547677517,Turkey,desktop,social,1,810514,24,1466.55
4192589,2024-04-29 09:34:29.512934446,Turkey,desktop,paid_search,1,326854,16,2613.51
2710540,2024-12-08 03:02:40.774658680,Turkey,tablet,organic,1,187774,32,6024.68
7608035,2024-08-25 21:46:59.855862856,Turkey,mobile,email,0,804033,47,439.59
3501931,2022-06-24 02:13:28.032309055,France,mobile,organic,1,141153,15,333.42
7548043,2023-10-26 05:29:24.428132057,UK,mobile,direct,1,378083,11,2498.56
5619396,2024-09-29 13:33:12.262575865,UK,mobile,organic,1,191947,31,1305.91
8270207,2023-09-04 03:34:47.850682735,UK,mobile,social,1,482841,5,4022.41
3353565,2023-06-12 22:23:23.076429844,Turkey,mobile,direct,0,994006,39,7769.58
9667911,2023-12-26 15:46:04.096973658,Turkey,mobile,organic,0,649068,8,8117.8
3857158,2024-10-12 04:52:04.915697098,France,desktop,social,0,432663,29,2293.5
7191608,2022-08-01 01:18:45.229085684,Turkey,mobile,paid_search,1,451437,20,3652.97
6528050,2022-04-11 21:35:09.140187502,USA,mobile,organic,0,682861,5,8338.68
5452149,2023-08-21 16:24:50.053452253,UK,mobile,paid_search,1,754786,21,2561.16
5472706,2021-10-05 07:01:30.310880184,Turkey,mobile,social,0,206649,28,9427.62
6311186,2022-04-02 19:56:34.269765615,UK,desktop,social,1,588380,44,5456.14
8839988,2021-10-12 17:57:18.548745871,Turkey,mobile,organic,1,278072,13,9663.72
1149421,2022-11-28 00:10:27.064650773,Germany,mobile,organic,1,750415,17,3390.55
8734398,2023-10-01 04:54:43.114449739,UK,mobile,email,1,394360,23,4947.83
1670499,2021-06-06 14:17:11.915473461,Turkey,desktop,paid_search,1,283999,33,9400.82
4478999,2021-09-13 07:09:43.277293682,Turkey,mobile,organic,0,126909,10,1385.11
5587640,2024-10-20 17:10:29.815189600,UK,mobile,direct,0,217837,25,3213.28
8195270,2023-11-15 06:05:43.784953833,Turkey,mobile,organic,1,377083,30,2888.8
1859036,2022-11-18 23:30:57.689797401,Germany,desktop,paid_search,0,301091,11,6116.6
5002397,2023-06-17 07:59:10.839423418,Turkey,tablet,email,1,259486,8,1619.69
7423587,2022-09-19 01:39:47.339040279,UK,mobile,organic,1,876702,29,1882.33
6296706,2023-06-21 04:08:30.552658796,UK,mobile,organic,1,325360,46,8815.92
3237984,2023-01-19 14:10:04.346206903,UK,desktop,organic,1,131910,23,2993.37
1448013,2024-10-24 18:38:29.881840706,Turkey,mobile,social,1,899690,24,8020.76
7902377,2024-12-11 23:35:32.829821348,Germany,mobile,paid_search,1,956957,29,583.39
9452424,2023-08-17 20:52:47.893157959,Turkey,desktop,email,1,274094,3,3167.16
4736065,2024-02-24 12:52:13.560248613,USA,tablet,direct,1,315829,28,1833.96
2960881,2021-12-23 08:52:45.464921951,UK,desktop,paid_search,0,658613,40,2340.21
6022693,2022-12-20 21:12:13.822884560,Turkey,mobile,organic,1,980527,25,7424.23
9867486,2021-10-17 06:27:43.961484194,Turkey,desktop,email,1,346738,12,9692.91
5245752,2024-06-26 07:44:01.129300356,Germany,mobile,email,0,726144,1,1887.49
7321283,2023-10-18 19:15:47.717983961,Germany,tablet,organic,1,470330,45,2813.51
5575381,2021-05-23 20:14:43.352530479,UK,mobile,organic,1,965171,16,7335.47
1713371,2023-06-18 19:15:28.664796352,Germany,tablet,social,1,722304,15,3643.04
1322362,2023-03-05 13:42:07.057504177,Turkey,mobile,direct,1,642494,1,7300.71
1838956,2023-02-07 14:02:32.577004433,Germany,tablet,email,1,957476,10,2397.61
3556023,2024-08-15 08:12:04.513229846,Germany,mobile,social,1,231918,2,8077.03
7366333,2023-12-01 10:00:42.676720619,Turkey,mobile,organic,0,950096,17,5717.08
2201421,2021-11-25 19:42:07.073977232,Turkey,mobile,email,0,894613,10,2211.49
2344913,2023-01-28 17:54:11.061143398,USA,desktop,email,1,592240,30,8459.95
8831417,2024-06-27 08:10:41.593479395,Germany,desktop,paid_search,1,255140,33,6004.97
5781048,2023-05-20 07:50:14.805954695,France,mobile,organic,1,106403,5,8247.27
2272331,2021-01-10 19:29:10.293321848,France,desktop,organic,1,542389,10,7415.99
5714157,2022-10-20 22:17:22.310138226,France,mobile,organic,1,582700,9,481.9
9040338,2024-10-25 15:03:08.055329800,UK,mobile,paid_search,1,848510,38,8024.07
3567532,2022-01-20 22:34:05.656628847,Turkey,mobile,organic,1,392772,1,895.57
3351837,2024-02-01 03:35:29.693657160,France,mobile,paid_search,1,101574,24,1129.65
7463548,2023-05-02 18:26:35.619081497,Turkey,mobile,organic,0,298247,19,1624.06
2687170,2022-06-07 05:36:24.963896036,UK,desktop,organic,1,935977,11,1850.13
6676838,2023-07-29 10:37:57.571416140,Turkey,mobile,social,1,548586,46,9019.74
2583149,2023-01-10 06:49:38.433476448,USA,mobile,social,0,956957,15,3880.12
9344597,2022-04-10 00:43:34.542999506,USA,mobile,organic,0,990235,39,8664.82
2621588,2023-09-25 22:50:50.908378601,UK,tablet,direct,0,127073,6,8062.29
5641783,2022-09-28 14:27:58.771412611,Germany,mobile,organic,1,439402,47,7852.28
4796176,2023-05-19 01:04:43.313269138,Turkey,mobile,organic,1,620065,29,9611.22
7473380,2024-06-07 14:29:10.482042313,Germany,mobile,paid_search,0,646764,11,5513.29
8785759,2021-03-06 17:40:53.651649952,Turkey,tablet,paid_search,1,831142,20,3776.18
9337369,2021-04-19 23:50:44.906330347,France,mobile,organic,1,515088,4,4451.79
3859673,2022-07-31 08:23:57.339139223,UK,mobile,social,1,707005,2,9415.0
1572688,2024-10-27 11:38:32.428176641,UK,tablet,paid_search,1,436994,6,513.22
2187192,2023-02-11 06:18:09.384476185,Turkey,mobile,organic,1,105308,20,9013.17
1466026,2024-10-29 00:20:55.562791824,Turkey,desktop,email,1,846762,5,1736.0
6809361,2021-07-11 17:03:33.145678759,Turkey,mobile,email,1,859423,42,4900.35
3352918,2022-04-28 23:44:54.175101757,USA,tablet,organic,1,651011,12,6118.27
1354658,2024-03-26 02:17:47.190690994,USA,mobile,organic,1,288083,4,8263.06
4427180,2023-06-12 13:23:57.439941883,USA,desktop,email,0,309143,13,4402.89
4782467,2024-01-31 14:36:17.686415434,Germany,mobile,social,0,791592,4,7621.95
8218981,2024-12-08 17:38:26.786491394,Turkey,mobile,direct,1,143180,24,7218.25
2778382,2021-07-23 18:10:44.915259361,France,mobile,organic,1,142347,48,9339.51
6687313,2024-07-04 03:47:08.698794842,Turkey,desktop,social,1,128028,43,686.14
3077235,2023-08-21 07:56:48.877230406,Germany,mobile,organic,1,556398,3,3089.46
3394090,2024-06-11 00:01:05.394812584,Turkey,desktop,email,1,992796,26,4618.96
3948470,2022-04-30 18:32:52.689830303,UK,mobile,direct,1,580412,32,4960.22
8423557,2024-03-22 01:01:58.197795153,USA,desktop,email,1,939566,44,5016.21
