product_id,product_name,category,sub_category,brand,price,discount_price,cost,launch_date,seller_id,stock_quantity
950939,Fashion_Shoes_950939,Fashion,Shoes,BrandA,91.04,89.26,66.16,2023-03-05 07:06:55.952210665,70902,695
515074,Sports_Fitness_515074,Sports,Fitness,BrandE,552.67,548.2,257.17,2020-04-10 00:03:49.632677317,78572,615
187082,Electronics_Audio_187082,Electronics,Audio,BrandA,259.74,191.01,139.65,2023-01-22 21:33:32.022727251,73104,732
754786,Home_Kitchen_754786,Home,Kitchen,BrandE,410.99,352.06,238.09,2024-08-18 00:24:03.973904371,79336,407
912478,Fashion_Accessories_912478,Fashion,Accessories,BrandF,256.27,200.3,110.37,2020-12-22 16:21:03.102095127,59278,245
536474,Beauty_Makeup_536474,Beauty,Makeup,BrandD,35.82,34.87,18.55,2020-09-25 22:54:54.184418678,71103,269
798608,Electronics_Laptop_798608,Electronics,Laptop,BrandF,1266.4,1124.25,746.46,2022-02-06 23:36:27.631508112,74346,829
827550,Beauty_Skincare_827550,Beauty,Skincare,BrandE,1447.03,1395.05,1137.87,2021-09-05 13:27:19.542475462,73104,300
411536,Fashion_Shoes_411536,Fashion,Shoes,BrandA,1976.38,1829.72,1207.49,2022-03-10 15:39:11.259623051,70043,514
768748,Electronics_Audio_768748,Electronics,Audio,BrandB,875.84,780.02,682.43,2022-02-05 17:02:50.191611290,64906,792
288909,Electronics_Mobile_288909,Electronics,Mobile,BrandC,90.82,88.79,64.42,2023-02-26 09:48:22.988935232,77589,533
719375,Electronics_Audio_719375,Electronics,Audio,BrandC,1081.26,901.46,853.23,2024-12-18 20:53:12.910142422,68400,930
245347,Beauty_Makeup_245347,Beauty,Makeup,BrandD,1859.86,1374.6,1181.83,2022-07-08 15:54:58.931325436,78205,151
341112,Fashion_Women_341112,Fashion,Women,BrandC,1189.2,1174.65,606.02,2020-10-01 07:40:51.950451136,55229,792
387178,Fashion_Accessories_387178,Fashion,Accessories,BrandD,1774.97,1765.01,1255.08,2022-06-20 15:01:16.069272041,66837,889
539588,Home_Decor_539588,Home,Decor,BrandE,142.65,125.27,57.99,2020-02-21 15:15:54.705872059,67641,880
893334,Home_Furniture_893334,Home,Furniture,BrandA,1111.6,794.78,471.01,2024-12-22 20:39:18.367236137,79020,840
134598,Fashion_Shoes_134598,Fashion,Shoes,BrandB,1183.84,1080.55,899.14,2024-01-15 09:42:44.786730528,50711,211
512004,Sports_Fitness_512004,Sports,Fitness,BrandA,402.11,396.14,178.35,2021-02-14 17:52:45.079658985,61935,154
361306,Fashion_Women_361306,Fashion,Women,BrandD,1168.14,1147.66,652.21,2021-10-19 20:46:19.003355265,63602,492
183385,Fashion_Women_183385,Fashion,Women,BrandF,673.14,487.79,284.57,2023-03-04 13:58:34.718396187,77309,903
111583,Fashion_Shoes_111583,Fashion,Shoes,BrandC,247.17,205.86,185.86,2022-08-28 07:24:34.894075155,78327,459
643062,Electronics_Mobile_643062,Electronics,Mobile,BrandA,812.62,650.29,466.79,2022-03-10 05:22:43.739975214,67913,913
958831,Toys_Board Games_958831,Toys,Board Games,BrandD,1353.6,1021.47,783.33,2020-06-03 13:27:38.623184919,52158,229
513203,Electronics_Accessories_513203,Electronics,Accessories,BrandA,1360.0,1139.4,796.4,2021-08-01 14:07:00.711339474,75726,699
810514,Electronics_Mobile_810514,Electronics,Mobile,BrandB,1756.78,1309.96,741.51,2023-06-15 12:20:38.601177454,74173,853
876702,Fashion_Accessories_876702,Fashion,Accessories,BrandE,1133.11,883.28,460.56,2022-01-26 08:41:11.797067642,69550,399
232535,Electronics_Audio_232535,Electronics,Audio,BrandA,1278.82,1126.09,840.14,2022-04-25 10:09:22.355743170,71643,273
459547,Sports_Fitness_459547,Sports,Fitness,BrandC,657.78,467.28,436.35,2022-06-03 08:55:13.303457737,54547,703
596796,Toys_Kids_596796,Toys,Kids,BrandE,234.92,201.03,120.87,2023-10-14 04:38:05.449500561,55822,230
634207,Toys_Board Games_634207,Toys,Board Games,BrandD,569.71,471.92,242.26,2022-09-25 21:19:20.237373590,76866,216
624604,Electronics_Accessories_624604,Electronics,Accessories,BrandD,235.14,218.13,156.44,2022-10-02 12:25:23.259746552,68045,136
548443,Sports_Fitness_548443,Sports,Fitness,BrandF,601.06,482.39,262.21,2020-01-04 22:13:52.975435019,71693,752
340291,Electronics_Laptop_340291,Electronics,Laptop,BrandE,1297.52,1205.34,1035.09,2022-07-11 03:27:25.174558401,78229,322
205632,Electronics_Laptop_205632,Electronics,Laptop,BrandF,1359.13,1299.38,835.37,2020-11-06 11:49:38.488675594,55092,467
120021,Fashion_Women_120021,Fashion,Women,BrandB,197.95,197.72,124.8,2023-12-10 18:09:00.467881203,63926,448
406170,Toys_Board Games_406170,Toys,Board Games,BrandC,1863.21,1329.99,753.79,2024-02-18 08:06:13.526771069,65392,6
770682,Sports_Fitness_770682,Sports,Fitness,BrandA,1453.02,1029.63,737.15,2020-11-03 02:16:39.280927658,72334,340
334808,Toys_Board Games_334808,Toys,Board Games,BrandC,86.51,62.3,36.71,2021-07-06 07:38:49.495387077,61585,61
147426,Fashion_Shoes_147426,Fashion,Shoes,BrandD,1522.86,1322.32,644.28,2021-01-10 05:52:18.345168352,72781,775
767396,Electronics_Mobile_767396,Electronics,Mobile,BrandC,1715.75,1235.83,1024.71,2024-02-24 22:48:38.861133099,50957,975
222510,Home_Kitchen_222510,Home,Kitchen,BrandF,676.5,673.42,289.27,2022-01-28 10:20:06.095189095,66096,451
910693,Fashion_Accessories_910693,Fashion,Accessories,BrandE,1558.63,1476.02,1139.89,2022-07-05 13:29:37.361640215,69620,531
433886,Sports_Fitness_433886,Sports,Fitness,BrandD,921.07,765.67,679.17,2022-07-26 05:15:35.306306124,63295,60
196735,Fashion_Women_196735,Fashion,Women,BrandC,874.55,673.86,698.49,2023-10-13 13:29:38.085818052,75924,183
546665,Electronics_Audio_546665,Electronics,Audio,BrandC,1187.87,933.86,680.14,2023-09-12 00:17:49.996740341,72343,506
882016,Sports_Outdoor_882016,Sports,Outdoor,BrandC,770.64,634.14,326.35,2021-05-31 02:08:57.628643751,62879,638
895209,Beauty_Makeup_895209,Beauty,Makeup,BrandD,896.33,803.99,689.74,2020-12-23 11:24:25.348207474,56972,791
448061,Fashion_Women_448061,Fashion,Women,BrandC,726.81,552.5,538.68,2023-07-11 04:40:21.796198368,65576,952
514635,Beauty_Skincare_514635,Beauty,Skincare,BrandD,548.98,527.45,375.63,2023-11-30 15:26:12.661243916,75570,659
244193,Home_Kitchen_244193,Home,Kitchen,BrandD,1425.06,1349.53,791.58,2022-11-11 02:40:58.716121197,51266,944
464711,Sports_Outdoor_464711,Sports,Outdoor,BrandC,1364.47,1243.42,1049.15,2020-03-08 08:36:24.172055960,66860,421
581851,Home_Decor_581851,Home,Decor,BrandF,706.92,606.29,326.35,2024-04-29 11:03:36.467586279,50823,722
845886,Sports_Fitness_845886,Sports,Fitness,BrandC,228.34,195.37,139.25,2023-11-07 16:35:30.823186636,54848,804
804402,Fashion_Shoes_804402,Fashion,Shoes,BrandD,119.69,85.8,79.72,2024-12-11 06:56:20.649277925,58534,409
186578,Fashion_Men_186578,Fashion,Men,BrandE,1394.13,1139.51,857.36,2020-07-01 14:46:04.087674618,67534,132
989041,Beauty_Skincare_989041,Beauty,Skincare,BrandF,1560.01,1115.72,1183.27,2020-10-16 06:01:31.722367048,62862,376
600901,Electronics_Mobile_600901,Electronics,Mobile,BrandF,464.18,391.75,336.45,2020-03-28 09:23:10.722476006,59615,212
747718,Electronics_Laptop_747718,Electronics,Laptop,BrandD,1560.15,1331.79,637.81,2022-07-25 00:32:52.969238281,78865,124
441230,Fashion_Shoes_441230,Fashion,Shoes,BrandF,1085.32,936.71,507.86,2021-03-23 01:15:24.057228088,66482,0
244810,Electronics_Audio_244810,Electronics,Audio,BrandF,698.71,605.31,356.76,2022-01-06 12:50:39.431769848,52831,693
419431,Fashion_Women_419431,Fashion,Women,BrandF,1238.81,966.31,720.47,2021-07-18 12:39:19.746599913,75606,38
101656,Fashion_Women_101656,Fashion,Women,BrandC,710.18,637.29,318.85,2023-04-25 11:37:39.830643415,58574,851
713241,Home_Kitchen_713241,Home,Kitchen,BrandF,1318.71,931.55,663.46,2024-02-26 23:22:05.425782204,65065,268
127714,Sports_Outdoor_127714,Sports,Outdoor,BrandA,1525.31,1204.47,1098.85,2022-07-24 10:24:34.271333218,76628,899
392923,Home_Decor_392923,Home,Decor,BrandD,276.88,276.61,170.93,2020-02-07 22:15:15.332782507,68066,848
392772,Sports_Outdoor_392772,Sports,Outdoor,BrandE,382.66,364.06,244.04,2024-02-16 03:57:30.068267584,67931,927
457313,Electronics_Audio_457313,Electronics,Audio,BrandE,1258.2,1249.97,636.32,2021-12-05 11:09:30.031460523,59966,836
442607,Fashion_Shoes_442607,Fashion,Shoes,BrandF,820.16,814.89,549.79,2024-07-15 09:46:16.122864008,62641,432
799739,Electronics_Mobile_799739,Electronics,Mobile,BrandA,1366.23,1240.44,637.54,2022-01-13 02:00:52.164958239,53947,421
694374,Home_Kitchen_694374,Home,Kitchen,BrandF,691.76,517.12,478.42,2020-02-17 06:55:23.627636194,71618,209
951706,Fashion_Shoes_951706,Fashion,Shoes,BrandB,711.73,704.74,352.72,2022-06-18 23:41:43.223117828,51433,763
610771,Electronics_Mobile_610771,Electronics,Mobile,BrandE,735.87,627.67,447.07,2020-08-26 09:39:14.096606016,57747,55
120864,Electronics_Audio_120864,Electronics,Audio,BrandC,568.75,562.1,350.3,2021-07-28 21:30:38.350023985,74114,373
565225,Beauty_Makeup_565225,Beauty,Makeup,BrandA,401.9,305.85,317.62,2023-09-09 05:48:07.308582783,75682,685
185268,Fashion_Men_185268,Fashion,Men,BrandC,349.88,311.74,184.39,2020-07-13 07:33:59.476281881,50506,269
379945,Fashion_Women_379945,Fashion,Women,BrandD,42.53,42.52,20.62,2022-05-10 14:10:59.265730381,52634,164
315315,Sports_Outdoor_315315,Sports,Outdoor,BrandD,764.08,634.2,417.2,2024-05-09 15:07:03.554507494,79020,376
979890,Sports_Fitness_979890,Sports,Fitness,BrandC,409.38,350.16,279.73,2022-03-01 08:15:43.261755466,68602,78
479212,Fashion_Accessories_479212,Fashion,Accessories,BrandA,737.9,653.59,359.61,2021-11-23 12:10:33.912173510,52616,718
965555,Sports_Outdoor_965555,Sports,Outdoor,BrandA,829.83,672.54,589.84,2020-04-14 04:22:56.647969246,75984,437
616086,Beauty_Skincare_616086,Beauty,Skincare,BrandC,849.03,676.66,391.27,2022-05-17 15:23:09.868118048,70680,197
189403,Electronics_Accessories_189403,Electronics,Accessories,BrandD,1351.68,1057.2,564.75,2020-06-10 17:52:41.527783871,54104,232
534734,Electronics_Laptop_534734,Electronics,Laptop,BrandE,279.39,242.71,157.44,2021-05-08 18:53:41.252762318,57381,911
432663,Beauty_Makeup_432663,Beauty,Makeup,BrandD,542.81,511.25,391.69,2024-06-06 01:53:17.808898449,57964,907
437157,Electronics_Audio_437157,Electronics,Audio,BrandF,917.22,792.63,436.22,2024-05-15 18:44:38.831734419,74448,74
641052,Fashion_Accessories_641052,Fashion,Accessories,BrandC,1058.15,961.06,783.71,2022-08-22 18:07:23.448011637,56555,735
378873,Fashion_Shoes_378873,Fashion,Shoes,BrandA,1352.89,1318.67,698.44,2022-06-22 06:13:32.514565468,52344,877
814214,Home_Decor_814214,Home,Decor,BrandA,849.1,808.1,527.78,2021-01-10 05:25:05.617353439,73246,404
656984,Electronics_Accessories_656984,Electronics,Accessories,BrandF,1742.41,1517.45,1027.77,2021-09-24 03:25:57.948758125,79118,32
894818,Electronics_Laptop_894818,Electronics,Laptop,BrandF,420.71,409.87,228.09,2021-05-06 04:31:21.185545921,73327,895
425072,Home_Decor_425072,Home,Decor,BrandB,81.49,80.13,60.17,2020-06-08 01:53:30.668874741,77568,244
318543,Home_Kitchen_318543,Home,Kitchen,BrandC,1751.21,1617.44,1178.6,2020-09-16 05:47:39.505736351,76956,530
583889,Electronics_Audio_583889,Electronics,Audio,BrandD,1385.84,1353.15,594.06,2022-09-11 22:43:10.800617695,65228,937
399397,Sports_Outdoor_399397,Sports,Outdoor,BrandF,1617.53,1344.94,1293.78,2024-03-31 03:18:06.176481247,78414,437
353201,Fashion_Women_353201,Fashion,Women,BrandF,355.48,301.86,166.82,2024-02-09 22:10:39.810261726,73412,863
740735,Electronics_Audio_740735,Electronics,Audio,BrandD,1372.76,1180.56,578.62,2024-07-13 01:10:53.250568866,59208,262
188797,Sports_Fitness_188797,Sports,Fitness,BrandD,912.02,823.16,442.76,2021-10-16 17:20:21.258831024,76322,574
223786,Electronics_Audio_223786,Electronics,Audio,BrandD,98.27,87.18,41.79,2022-07-21 06:00:11.136732817,62779,326
471168,Electronics_Laptop_471168,Electronics,Laptop,BrandB,1567.29,1371.46,959.12,2022-03-10 20:10:14.198079109,52107,247
990859,Electronics_Mobile_990859,Electronics,Mobile,BrandE,1937.53,1639.3,1322.14,2020-09-09 03:27:06.738485098,68112,751
119515,Sports_Fitness_119515,Sports,Fitness,BrandC,532.49,434.31,306.96,2020-08-02 11:22:02.426770449,68382,924
738062,Fashion_Women_738062,Fashion,Women,BrandD,672.17,627.5,334.14,2024-08-20 06:47:43.206437111,50360,669
122497,Fashion_Shoes_122497,Fashion,Shoes,BrandF,1270.13,1233.62,887.85,2022-12-16 00:34:40.780271292,64004,201
699316,Sports_Outdoor_699316,Sports,Outdoor,BrandE,1387.99,1301.98,569.51,2020-04-21 23:16:07.763826609,76551,367
636561,Electronics_Accessories_636561,Electronics,Accessories,BrandE,484.95,445.1,238.25,2022-11-05 18:44:49.294495344,79444,758
250926,Electronics_Audio_250926,Electronics,Audio,BrandE,911.89,761.07,409.42,2024-02-01 12:39:28.691198349,50360,326
786892,Electronics_Accessories_786892,Electronics,Accessories,BrandC,1743.75,1391.73,748.47,2024-08-25 16:53:58.931559801,61645,489
556398,Sports_Outdoor_556398,Sports,Outdoor,BrandE,827.84,595.94,644.95,2024-08-25 09:58:08.777461529,58123,296
707818,Electronics_Accessories_707818,Electronics,Accessories,BrandE,1302.6,1247.25,963.02,2023-12-02 04:24:04.101717234,71891,147
288083,Home_Kitchen_288083,Home,Kitchen,BrandF,1603.16,1375.32,662.36,2023-09-03 05:26:15.757110119,66448,548
320571,Electronics_Accessories_320571,Electronics,Accessories,BrandA,1750.87,1389.75,829.44,2024-10-30 20:15:45.567127466,59652,886
434216,Electronics_Accessories_434216,Electronics,Accessories,BrandA,1758.7,1532.09,998.12,2020-11-07 18:54:16.304799795,54332,95
705395,Electronics_Accessories_705395,Electronics,Accessories,BrandF,1249.31,1143.2,852.05,2024-07-20 16:13:14.383396626,72498,260
744865,Beauty_Makeup_744865,Beauty,Makeup,BrandD,574.09,483.21,310.2,2024-07-31 16:57:10.356243849,69083,783
103621,Fashion_Women_103621,Fashion,Women,BrandE,31.12,29.01,18.4,2021-02-14 17:20:01.989624262,75450,805
495692,Fashion_Accessories_495692,Fashion,Accessories,BrandB,996.15,860.05,500.82,2023-07-22 01:59:25.947876453,69570,678
240942,Home_Decor_240942,Home,Decor,BrandE,342.89,310.82,153.18,2021-05-18 08:13:48.796129465,70850,308
903277,Home_Decor_903277,Home,Decor,BrandB,1986.17,1619.86,862.75,2020-06-25 11:32:48.800804377,69550,566
608263,Electronics_Laptop_608263,Electronics,Laptop,BrandD,1280.66,1173.29,971.9,2023-03-17 05:26:57.250352858,70069,336
203575,Electronics_Laptop_203575,Electronics,Laptop,BrandB,954.73,885.04,612.57,2023-03-14 11:19:33.880486250,53184,270
725795,Fashion_Accessories_725795,Fashion,Accessories,BrandE,139.25,107.26,78.25,2024-08-06 01:42:15.978600025,58618,630
773671,Fashion_Shoes_773671,Fashion,Shoes,BrandA,48.26,38.45,38.18,2023-07-01 12:34:37.312843084,69451,94
968700,Electronics_Laptop_968700,Electronics,Laptop,BrandB,688.63,604.09,505.82,2022-09-10 20:38:26.112154961,53217,461
864057,Home_Furniture_864057,Home,Furniture,BrandE,1554.63,1372.52,792.6,2020-10-15 22:56:41.334582806,73350,938
969232,Fashion_Accessories_969232,Fashion,Accessories,BrandD,930.67,847.01,500.56,2020-07-21 08:49:28.945600033,65313,752
442234,Electronics_Audio_442234,Electronics,Audio,BrandD,1785.39,1608.07,734.36,2022-09-06 15:36:23.181751251,60864,478
715813,Electronics_Audio_715813,Electronics,Audio,BrandD,106.12,82.98,62.08,2020-09-28 18:50:16.291280270,72334,849
346593,Sports_Fitness_346593,Sports,Fitness,BrandE,1656.38,1420.28,1016.63,2024-08-07 09:50:36.945519209,54097,577
469368,Fashion_Women_469368,Fashion,Women,BrandC,290.48,248.66,152.62,2020-12-15 14:10:56.334461689,78554,356
568233,Electronics_Accessories_568233,Electronics,Accessories,BrandB,888.87,815.59,474.01,2022-02-16 19:12:49.501573563,51655,9
328383,Home_Furniture_328383,Home,Furniture,BrandB,1961.4,1858.47,948.55,2024-10-13 01:06:09.528113842,76943,990
209990,Home_Furniture_209990,Home,Furniture,BrandE,1570.15,1323.33,1209.34,2024-10-18 19:17:42.027273178,71384,390
890266,Beauty_Makeup_890266,Beauty,Makeup,BrandE,409.45,401.35,209.04,2021-03-27 17:32:57.841555119,65423,177
871714,Electronics_Mobile_871714,Electronics,Mobile,BrandE,1584.23,1373.06,1256.17,2023-05-20 07:36:51.668709993,50360,686
758602,Fashion_Shoes_758602,Fashion,Shoes,BrandE,191.87,187.03,91.37,2020-03-13 08:39:08.962514877,61010,399
965171,Electronics_Accessories_965171,Electronics,Accessories,BrandE,1516.98,1342.39,1180.2,2023-05-18 00:02:09.380645037,52448,394
649496,Electronics_Mobile_649496,Electronics,Mobile,BrandF,1323.64,1029.95,825.08,2021-02-27 10:47:43.280616760,75395,414
198447,Fashion_Women_198447,Fashion,Women,BrandD,556.89,548.59,360.42,2024-04-20 03:39:15.132372141,69758,217
710991,Beauty_Skincare_710991,Beauty,Skincare,BrandC,1235.34,1181.73,726.88,2021-03-16 13:29:38.181795120,75213,563
880817,Beauty_Skincare_880817,Beauty,Skincare,BrandD,637.06,488.08,450.19,2022-08-10 18:45:34.767254829,63209,956
146311,Electronics_Accessories_146311,Electronics,Accessories,BrandA,975.89,905.44,775.5,2020-06-17 04:04:20.085570812,60965,16
566974,Electronics_Mobile_566974,Electronics,Mobile,BrandB,741.91,638.49,394.68,2024-02-22 13:03:48.757484198,74851,726
513243,Home_Decor_513243,Home,Decor,BrandE,1325.71,1291.8,815.15,2024-07-03 00:42:44.111020803,63169,916
186676,Electronics_Accessories_186676,Electronics,Accessories,BrandF,806.01,597.46,532.69,2020-12-15 22:06:09.160349131,59794,443
827882,Electronics_Audio_827882,Electronics,Audio,BrandB,81.58,69.81,62.65,2022-08-24 02:45:24.380094051,58518,668
131842,Fashion_Women_131842,Fashion,Women,BrandB,644.09,593.68,290.23,2021-08-07 21:54:07.162850380,78302,361
223173,Electronics_Laptop_223173,Electronics,Laptop,BrandA,1625.76,1385.74,744.3,2023-04-19 10:58:31.878801346,59501,391
804033,Toys_Board Games_804033,Toys,Board Games,BrandE,1317.23,1191.3,541.45,2020-12-07 05:32:16.722728491,69230,97
213365,Electronics_Laptop_213365,Electronics,Laptop,BrandC,168.9,151.13,85.84,2023-12-15 21:54:56.628751278,67186,225
194857,Home_Furniture_194857,Home,Furniture,BrandC,1971.24,1953.18,1006.74,2023-05-20 21:04:14.873641968,62562,496
314068,Home_Furniture_314068,Home,Furniture,BrandE,689.4,647.46,442.16,2023-06-01 22:12:29.180004358,50052,609
558678,Beauty_Skincare_558678,Beauty,Skincare,BrandB,1403.09,1025.41,1000.86,2024-02-24 02:39:14.247946262,73433,344
984655,Home_Furniture_984655,Home,Furniture,BrandA,1725.12,1355.97,1378.06,2023-06-20 22:30:10.256072283,52319,397
626365,Beauty_Skincare_626365,Beauty,Skincare,BrandF,1093.23,831.28,568.07,2024-03-31 11:33:55.349426746,54080,287
498006,Electronics_Laptop_498006,Electronics,Laptop,BrandB,1556.36,1104.02,720.72,2020-12-21 10:08:14.818577051,51407,248
119936,Sports_Outdoor_119936,Sports,Outdoor,BrandB,570.96,479.67,358.17,2020-02-11 12:31:05.028987408,65964,602
393967,Toys_Board Games_393967,Toys,Board Games,BrandD,765.95,647.25,307.4,2021-09-29 03:43:30.277934313,75030,863
801452,Beauty_Makeup_801452,Beauty,Makeup,BrandF,589.9,440.62,303.04,2020-11-08 23:06:27.040649891,57077,983
406241,Fashion_Accessories_406241,Fashion,Accessories,BrandD,638.99,490.27,410.2,2024-07-18 21:21:41.363895178,59851,917
661297,Toys_Kids_661297,Toys,Kids,BrandD,1912.0,1766.43,1198.39,2022-11-15 01:50:16.538697243,76298,910
481346,Electronics_Accessories_481346,Electronics,Accessories,BrandF,1079.06,830.15,810.77,2024-02-21 09:08:39.980169296,50347,766
599602,Beauty_Makeup_599602,Beauty,Makeup,BrandD,1530.52,1075.09,1222.8,2021-02-04 07:52:26.166692734,63238,363
507570,Electronics_Audio_507570,Electronics,Audio,BrandC,349.51,256.14,221.01,2021-03-03 08:03:04.712024212,71893,427
625865,Toys_Kids_625865,Toys,Kids,BrandF,1455.84,1075.7,1112.06,2022-06-27 06:17:35.612209558,71977,50
953551,Beauty_Makeup_953551,Beauty,Makeup,BrandF,1102.42,960.92,800.77,2022-10-04 16:19:02.934603930,70192,592
223946,Sports_Outdoor_223946,Sports,Outdoor,BrandA,673.86,630.84,283.63,2023-10-31 02:37:54.637564421,75642,111
153402,Fashion_Accessories_153402,Fashion,Accessories,BrandB,954.52,858.49,652.01,2021-02-12 14:49:23.006824493,65277,611
592924,Toys_Board Games_592924,Toys,Board Games,BrandB,1521.08,1283.8,1103.4,2024-06-04 09:06:09.013010025,76488,654
413480,Electronics_Accessories_413480,Electronics,Accessories,BrandC,215.74,196.75,95.82,2024-10-27 22:17:10.625613451,64015,873
550962,Toys_Board Games_550962,Toys,Board Games,BrandC,607.64,473.31,478.17,2024-02-02 13:59:14.149752855,66511,188
195771,Fashion_Women_195771,Fashion,Women,BrandE,898.03,893.23,694.35,2020-09-25 02:47:50.974398375,70394,138
988303,Beauty_Makeup_988303,Beauty,Makeup,BrandC,296.47,296.39,159.87,2022-12-29 18:53:59.626971483,52296,182
646764,Fashion_Men_646764,Fashion,Men,BrandA,821.84,684.93,412.82,2021-08-13 23:44:58.675824642,64649,625
637160,Electronics_Audio_637160,Electronics,Audio,BrandA,1583.13,1132.5,1097.38,2022-05-29 01:46:41.157499790,79633,477
131413,Fashion_Women_131413,Fashion,Women,BrandD,1113.62,1109.52,597.37,2024-05-08 10:58:35.822617769,71068,998
619675,Toys_Kids_619675,Toys,Kids,BrandD,306.96,246.35,166.99,2021-06-06 02:57:30.848804712,75591,547
756645,Fashion_Women_756645,Fashion,Women,BrandF,890.04,647.01,450.78,2020-01-20 16:33:28.957500219,62873,551
130430,Toys_Kids_130430,Toys,Kids,BrandC,604.98,438.32,327.34,2023-07-06 21:22:31.615467548,58333,526
350562,Fashion_Shoes_350562,Fashion,Shoes,BrandC,576.02,431.42,292.79,2024-06-08 15:21:36.711228609,69350,226
347826,Electronics_Accessories_347826,Electronics,Accessories,BrandF,705.25,581.66,415.72,2020-11-23 08:24:57.507794857,75088,780
181086,Electronics_Laptop_181086,Electronics,Laptop,BrandA,1873.84,1720.28,972.26,2022-10-30 08:42:39.664034367,62987,240
912874,Fashion_Shoes_912874,Fashion,Shoes,BrandF,73.13,53.7,45.11,2022-04-08 15:53:47.558737040,76623,939
373839,Home_Kitchen_373839,Home,Kitchen,BrandD,254.24,228.9,198.86,2023-02-12 06:59:45.192985535,71534,402
699719,Beauty_Skincare_699719,Beauty,Skincare,BrandF,726.17,648.16,419.05,2021-07-15 06:40:24.860566854,53080,139
181408,Fashion_Men_181408,Fashion,Men,BrandB,1777.49,1417.24,1086.38,2020-09-19 13:28:14.142368317,68785,889
728998,Fashion_Men_728998,Fashion,Men,BrandB,925.02,871.47,590.87,2022-04-28 17:48:42.051464558,69634,402
140985,Fashion_Women_140985,Fashion,Women,BrandE,609.04,511.95,243.97,2023-01-31 18:11:14.159776688,59570,12
691395,Electronics_Audio_691395,Electronics,Audio,BrandA,384.97,332.62,179.39,2022-05-05 09:06:00.428771973,67138,856
128028,Electronics_Accessories_128028,Electronics,Accessories,BrandA,774.94,640.35,416.69,2020-12-27 20:27:58.175949574,56467,492
587237,Electronics_Audio_587237,Electronics,Audio,BrandF,879.28,749.22,510.9,2020-02-18 21:45:57.574443102,76116,568
644958,Electronics_Audio_644958,Electronics,Audio,BrandA,541.54,406.98,262.02,2022-09-21 22:29:01.880017281,66433,387
619503,Electronics_Audio_619503,Electronics,Audio,BrandA,449.58,345.31,341.86,2022-09-11 12:17:23.248212814,63385,602
356410,Electronics_Mobile_356410,Electronics,Mobile,BrandA,198.15,177.89,105.12,2023-12-29 03:50:25.695633650,75293,691
118206,Home_Furniture_118206,Home,Furniture,BrandC,334.27,241.99,153.17,2022-05-03 11:35:11.711039305,75426,448
382947,Beauty_Makeup_382947,Beauty,Makeup,BrandB,1694.96,1481.93,1230.87,2021-07-22 00:57:36.821722746,79524,635
128571,Electronics_Laptop_128571,Electronics,Laptop,BrandA,1064.62,1051.83,522.88,2020-03-28 00:21:36.561325073,57912,258
440646,Electronics_Mobile_440646,Electronics,Mobile,BrandE,1112.55,841.5,878.86,2020-04-30 04:40:41.559049129,56933,778
777326,Electronics_Laptop_777326,Electronics,Laptop,BrandD,181.01,129.26,80.99,2021-01-24 11:24:35.991475821,77911,63
294273,Fashion_Women_294273,Fashion,Women,BrandF,892.89,681.73,596.59,2023-05-25 11:10:35.422024250,53946,39
432804,Electronics_Laptop_432804,Electronics,Laptop,BrandD,247.37,175.57,196.11,2022-10-20 20:57:22.313081264,58518,781
829612,Home_Decor_829612,Home,Decor,BrandD,233.16,191.67,163.2,2023-01-05 18:04:55.239350796,56467,329
617140,Home_Kitchen_617140,Home,Kitchen,BrandA,1176.9,978.33,553.78,2020-01-02 16:32:43.060132980,59278,310
536792,Electronics_Mobile_536792,Electronics,Mobile,BrandB,1315.78,988.93,978.15,2020-06-12 01:33:24.553861141,50409,624
765175,Electronics_Mobile_765175,Electronics,Mobile,BrandE,1991.14,1469.09,1298.25,2022-03-29 19:54:59.433881760,79080,186
498872,Beauty_Makeup_498872,Beauty,Makeup,BrandC,1819.33,1546.42,1323.48,2021-02-16 10:46:47.449229479,51389,493
945155,Electronics_Audio_945155,Electronics,Audio,BrandC,1536.37,1295.71,676.59,2024-11-07 02:38:30.251863002,52657,84
915560,Fashion_Women_915560,Fashion,Women,BrandB,818.92,663.12,524.43,2020-07-31 21:17:32.385090113,52319,104
494876,Sports_Fitness_494876,Sports,Fitness,BrandB,771.86,548.6,419.15,2021-12-16 19:10:59.422287464,59588,331
334129,Electronics_Accessories_334129,Electronics,Accessories,BrandF,1405.13,1223.74,710.12,2022-12-26 21:33:09.223112345,52788,439
945811,Electronics_Accessories_945811,Electronics,Accessories,BrandB,285.48,237.2,210.08,2022-04-17 13:45:47.837620974,57350,492
904149,Home_Decor_904149,Home,Decor,BrandE,1002.41,858.34,712.56,2020-03-07 19:19:52.482925177,53903,683
730545,Electronics_Audio_730545,Electronics,Audio,BrandC,1836.89,1569.74,757.11,2020-07-03 22:04:43.638654709,70225,356
444831,Electronics_Mobile_444831,Electronics,Mobile,BrandB,846.02,637.11,521.1,2023-02-14 04:13:47.181062698,76488,294
992290,Home_Furniture_992290,Home,Furniture,BrandA,422.39,365.9,192.49,2021-01-16 04:53:08.110090733,73395,779
526058,Fashion_Accessories_526058,Fashion,Accessories,BrandF,990.53,925.57,787.67,2020-04-26 12:45:13.700506926,67055,101
